,BereichsId,Ktonr,Belegdatum,BU_Schl,GKtonr,Steuersatz,EUStSatz,Belegfeld2,Umsatz_Soll,Umsatz_Haben,EingegUmsatz_SHKz,EingegUmsatz,WKz_eingeg_Umsatz,Kurs,Basiswaehrung,Stapelnummer,BSNr,Kost1,Kost2,Menge1Wert,Kennung_EB,WjMonat,Buchungstyp,Bearbeitungsstatus,Belegpruefungsstatus,Kontobewegungstyp,Kontorolle,Folgebuchungszaehler,AbwBesteuerungsart,SachverhaltLuL,FunktionsergLuL,HauptfktTypSchl49,HauptfktNrSchl49,FktErgSchl49,Herkunftskz,Beleglink,Beleginfo_Art1,Beleginfo_Inhalt1,Beleginfo_Art2,Beleginfo_Inhalt2,Beleginfo_Art3,Beleginfo_Inhalt3,Beleginfo_Art4,Beleginfo_Inhalt4,Beleginfo_Art5,Beleginfo_Inhalt5,Beleginfo_Art6,Beleginfo_Inhalt6,Beleginfo_Art7,Beleginfo_Inhalt7,Beleginfo_Art8,Beleginfo_Inhalt8,Stapelidentifikator,Belegidentifikator,Stueck,Gewicht,Gesellschaftername,Beteiligtennummer,Identifikationsnummer,Zeichnernummer,Leistungsdatum,UVA Steuermonat
68148,10,1369,18.11.2015,0.0,8736,19.0,0.0,15222.0,25.377606,0.0,S,0.0,EUR,0.0,EUR,11-2015/0001,931,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12817,10,1369,14.04.2015,0.0,8736,0.0,0.0,15070.0,0.0,71.234794,H,0.0,EUR,0.0,EUR,04-2015/0001,793,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60511,10,20675,09.07.2015,0.0,8400,19.0,0.0,80815.0,1539.091702,0.0,H,0.0,EUR,0.0,EUR,07-2015/0001,2156,0.0,0.0,0.0,0,7,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56895,10,4730,10.08.2015,94.0,1200,19.0,0.0,0,220.29874,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,471,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,1,190,36,190,1,RE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67323,10,8736,26.08.2015,0.0,1369,19.0,0.0,15162.0,0.0,662.806,S,0.0,EUR,0.0,EUR,08-2015/0001,1127,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52322,10,1776,17.12.2015,0.0,18440,19.0,0.0,0,0.0,2.347906,H,0.0,EUR,0.0,EUR,12-2015/0001,1331,0.0,0.0,0.0,0,12,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,10,1200,08.07.2015,0.0,4664,0.0,0.0,15127.0,161.7696,0.0,H,0.0,EUR,0.0,EUR,07-2015/0001,513,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58088,10,18717,28.06.2014,0.0,8401,19.0,0.0,0,0.0,30.8935,H,0.0,EUR,0.0,EUR,06-2014/0001,620,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,10,644,30.11.2014,0.0,1576,0.0,0.0,0,4.785684,0.0,H,0.0,EUR,0.0,EUR,11-2014/0001,153,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56287,10,4664,24.08.2015,0.0,1200,0.0,0.0,0,262.20156,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1058,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56326,10,4664,10.12.2015,0.0,1200,0.0,0.0,15238.0,80.8848,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,520,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12304,10,1369,11.04.2015,0.0,8736,19.0,0.0,15063.0,28.556828,0.0,H,0.0,EUR,0.0,EUR,04-2015/0001,115,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,10,1200,04.03.2015,0.0,1369,6.0,0.0,15043.0,0.0,1417.977948,H,0.0,EUR,0.0,EUR,03-2015/0001,228,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73810,10,8640,06.08.2014,0.0,13002,6.0,0.0,0,17.378998,0.0,S,0.0,EUR,0.0,EUR,08-2014/0001,300,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77096,10,18508,25.02.2015,0.0,8640,0.0,0.0,0,133.6846,0.0,S,0.0,EUR,0.0,EUR,02-2015/0001,1203,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36435,10,1759,10.01.2015,0.0,1755,0.0,0.0,0,0.0,7653.005224,S,0.0,EUR,0.0,EUR,12-2014/0001,111,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32945,10,8400,30.10.2015,0.0,1400,0.0,0.0,71115.0,2841.35945,0.0,S,0.0,EUR,0.0,EUR,10-2015/0001,2266,0.0,0.0,0.0,0,10,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59075,10,8300,04.03.2015,0.0,19103,7.0,0.0,30415.0,0.0,184.7993,H,0.0,EUR,0.0,EUR,03-2015/0001,1550,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,10,1200,21.08.2014,94.0,70303,0.0,0.0,0,0.0,493.633194,H,0.0,EUR,0.0,EUR,08-2014/0001,1363,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,1,0,36,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70917,10,11009,26.06.2014,0.0,8125,0.0,0.0,0,110.643666,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,478,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16118,10,1400,14.04.2014,0.0,8640,0.0,0.0,0,0.0,167.10575,S,0.0,EUR,0.0,EUR,04-2014/0001,493,0.0,0.0,0.0,0,4,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61106,10,8736,20.03.2014,3.0,14264,19.0,0.0,0,4.392494,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1086,0.0,0.0,0.0,0,3,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,10,648,30.12.2015,0.0,1360,0.0,0.0,0,13.559438,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,1637,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66155,10,10195,12.12.2014,3.0,1200,0.0,0.0,0,0.0,395.728884,H,0.0,EUR,0.0,EUR,12-2014/0001,682,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69071,10,10636,23.08.2014,3.0,1200,0.0,0.0,0,0.0,2914.616364,H,0.0,EUR,0.0,EUR,08-2014/0001,1190,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43069,10,1776,22.07.2014,0.0,13028,19.0,0.0,0,3.25786,0.0,H,0.0,EUR,0.0,EUR,07-2014/0001,728,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47401,10,1369,25.06.2015,0.0,1776,6.0,0.0,15118.0,16.817298,0.0,S,0.0,EUR,0.0,EUR,06-2015/0001,1369,0.0,0.0,0.0,0,6,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44529,10,18158,10.09.2014,0.0,1776,19.0,0.0,0,0.0,21.3446,H,0.0,EUR,0.0,EUR,09-2014/0001,450,0.0,0.0,0.0,0,9,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25009,10,1400,26.03.2015,0.0,1369,0.0,0.0,15059.0,823.294924,0.0,H,0.0,EUR,0.0,EUR,03-2015/0001,1177,0.0,0.0,0.0,0,3,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52117,10,4730,21.08.2014,9.0,1200,19.0,0.0,0,205.986624,0.0,S,0.0,EUR,0.0,EUR,08-2014/0001,1141,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,10,1200,12.02.2015,0.0,4930,0.0,0.0,15029.0,0.0,5.605766,H,0.0,EUR,0.0,EUR,02-2015/0001,505,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53044,10,4920,01.07.2014,9.0,1200,7.0,0.0,0,47.149098,0.0,S,0.0,EUR,0.0,EUR,07-2014/0001,1152,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60866,10,8400,26.08.2015,0.0,17337,19.0,0.0,0,80.165824,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1815,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77729,10,17342,19.02.2014,3.0,8736,19.0,0.0,0,8.48167,0.0,H,0.0,EUR,0.0,EUR,02-2014/0001,956,0.0,0.0,0.0,0,2,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49315,10,1776,28.08.2015,0.0,13403,6.0,0.0,0,0.0,116.541516,H,0.0,EUR,0.0,EUR,08-2015/0001,1847,0.0,0.0,0.0,0,8,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54543,10,15303,05.03.2014,0.0,8400,19.0,0.0,0,0.0,1107.582528,H,0.0,EUR,0.0,EUR,03-2014/0001,143,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15129,10,1400,28.03.2014,3.0,1200,0.0,0.0,0,0.0,7396.24092,H,0.0,EUR,0.0,EUR,03-2014/0001,1811,0.0,0.0,0.0,0,3,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9858,10,1348,11.01.2015,0.0,9000,0.0,0.0,0,0.0,46609.58515,S,0.0,EUR,0.0,EUR,01-2015/0004-2,24,0.0,0.0,0.0,1,1,1,10,1,1,2,1,-,0,0,0,0,0,RE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74909,10,14264,28.09.2015,0.0,8401,0.0,0.0,0,578.640872,0.0,S,0.0,EUR,0.0,EUR,09-2015/0001,2045,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63315,10,8736,05.09.2014,3.0,10201,19.0,0.0,0,774.505662,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1023,0.0,0.0,0.0,0,9,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46078,10,1776,19.05.2015,0.0,1369,19.0,0.0,15093.0,0.0,0.909954,S,0.0,EUR,0.0,EUR,05-2015/0001,958,0.0,0.0,0.0,0,5,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79739,10,21243,01.06.2015,0.0,8401,0.0,0.0,10715.0,0.0,2197.14572,S,0.0,EUR,0.0,EUR,06-2015/0001,1693,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39343,10,1776,09.04.2014,0.0,10716,19.0,0.0,0,51.418018,0.0,H,0.0,EUR,0.0,EUR,04-2014/0001,356,0.0,0.0,0.0,0,4,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29999,10,1400,06.08.2015,0.0,1369,0.0,0.0,15148.0,0.0,234.723196,H,0.0,EUR,0.0,EUR,08-2015/0001,264,0.0,0.0,0.0,0,8,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,10,1360,11.04.2014,0.0,1200,0.0,0.0,0,0.0,670.018228,H,0.0,EUR,0.0,EUR,04-2014/0001,966,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38565,10,1591,06.06.2015,0.0,1740,7.0,0.0,3.0,0.0,653.897438,H,0.0,EUR,0.0,EUR,05-2015/0001,2518,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,10,1365,12.04.2014,0.0,1740,0.0,0.0,0,0.0,521.87547,H,0.0,EUR,0.0,EUR,04-2014/0001,15,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27855,10,1400,18.12.2014,0.0,8640,0.0,0.0,0,0.0,24.344078,S,0.0,EUR,0.0,EUR,12-2014/0001,570,0.0,0.0,0.0,0,12,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36759,10,1576,20.08.2015,0.0,70228,19.0,0.0,0,1417.708332,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,2016,0.0,0.0,0.0,0,8,1,10,1,3,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37352,10,1200,04.11.2015,9.0,1576,19.0,0.0,0,14.907518,0.0,S,0.0,EUR,0.0,EUR,11-2015/0001,204,0.0,0.0,0.0,0,11,1,10,1,3,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61048,10,8400,16.09.2015,0.0,17993,19.0,0.0,0,0.0,112.34,S,0.0,EUR,0.0,EUR,09-2015/0001,1966,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53437,10,4980,12.03.2014,9.0,1200,19.0,0.0,0,822.868032,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1247,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,10,643,30.04.2014,0.0,4970,6.0,0.0,0,0.0,2.8085,H,0.0,EUR,0.0,EUR,05-2014/0001,2006,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69707,10,10795,04.11.2014,3.0,1200,0.0,0.0,0,0.0,1041.492906,H,0.0,EUR,0.0,EUR,11-2014/0001,774,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46391,10,1776,13.11.2014,3.0,14707,19.0,0.0,0,0.0,0.752678,S,0.0,EUR,0.0,EUR,11-2014/0001,1069,0.0,0.0,0.0,0,11,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63494,10,18026,05.10.2014,3.0,8736,19.0,0.0,0,2.123226,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1496,0.0,0.0,0.0,0,9,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68053,10,8736,08.12.2014,3.0,10476,0.0,0.0,0,0.0,299.284994,H,0.0,EUR,0.0,EUR,12-2014/0001,798,0.0,0.0,0.0,0,12,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61233,10,8736,19.03.2014,3.0,11507,7.0,0.0,0,21.468174,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1455,0.0,0.0,0.0,0,3,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78013,10,20301,04.09.2015,0.0,8640,0.0,0.0,41015.0,0.0,27.86032,S,0.0,EUR,0.0,EUR,09-2015/0001,1656,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81531,10,8736,12.06.2014,3.0,21005,0.0,0.0,0,4.246452,0.0,H,0.0,EUR,0.0,EUR,06-2014/0001,1447,0.0,0.0,0.0,0,6,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77089,10,8401,04.09.2015,0.0,18498,19.0,0.0,41015.0,55.956554,0.0,S,0.0,EUR,0.0,EUR,09-2015/0001,1686,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
